Old weights and biases:
       0.60667393, 0.58626443, 0.8049348 , 0.60305905, 0.66096609,
       0.46005059, 0.8513979 , 0.79485817, 0.05695773, 0.92767583,
       0.59228173, 0.0046904 , 0.78037215, 0.36197397, 0.59342746,
       0.86457977, 0.27377461, 0.37698273, 0.32600041, 0.46211932,
       0.88010981, 0.51610617, 0.5570799 , 0.20610432, 0.21542956,
       0.54871827, 0.49342649, 0.81354215, 0.75405893, 0.06144549,
       0.2412145 , 0.61772497, 0.64018465, 0.10033026, 0.74243983,
       0.54114044, 0.35706332, 0.26758991, 0.02079202, 0.44431607,
       0.83292293, 0.36459471, 0.55360799, 0.7087486 , 0.77749879,
       0.16783559, 0.30402638, 0.04507557, 0.95294897, 0.68743296,
       0.53862709, 0.12121017, 0.22849715, 0.36134005, 0.87531924,
       0.83575743, 0.86386927, 0.9636226 , 0.47382003, 0.67903322,
       0.92145675, 0.11016378, 0.9461999 , 0.16397033, 0.60397606,
       0.02825631, 0.40850395, 0.31107306, 0.13621988, 0.86697118,
       0.52596794, 0.44965144, 0.56330888, 0.52828308, 0.83775791,
       0.6695732 , 0.83577827, 0.5660148 , 0.20262605, 0.28583012,
       0.24376334, 0.54801226, 0.02579628, 0.38206486, 0.52069859,
       0.3859977 , 0.40278724, 0.00150607, 0.1456249 , 0.14444338,
       0.70318321, 0.42195464, 0.18327746, 0.28222508, 0.12380701,
       0.51168699, 0.13823565, 0.02168045, 0.87922506, 0.2658134 ,
       0.80922003, 0.96033525, 0.52268452, 0.48658346, 0.09593563,
       0.9275316 , 0.26007493, 0.12681219, 0.74500229, 0.08392955,
       0.21264287, 0.17590734, 0.4544298 , 0.97674202, 0.55278956,
       0.7179355 , 0.2793786 , 0.93856241, 0.89004553, 0.45437534,
       0.24159074, 0.90628446, 0.45646841, 0.43019858, 0.68336613,
       0.44998664, 0.32718375, 0.47576572, 0.77653197, 0.98002351,
       0.58074911, 0.56105297, 0.74192631, 0.26611191, 0.88537986,
       0.33990622, 0.97080232, 0.03962721, 0.35713657, 0.4378726 ,
       0.97148173, 0.35998266, 0.79101331, 0.69553082, 0.26449581,
       0.85617382, 0.1058789 , 0.92056538, 0.57823456, 0.39999276,
       0.82568881, 0.00726396, 0.20438502, 0.2567186 , 0.5521265 ,
       0.93980624, 0.2026235 , 0.59412691, 0.82951668, 0.47575846,
       0.73722182, 0.29924449, 0.2581175 , 0.15864366, 0.96360275,
       0.05487926, 0.16857489, 0.10063135, 0.41729489, 0.82949262,
       0.28315495, 0.6817695 , 0.04468058, 0.34023703, 0.25755407,
       0.12707058, 0.3339201 , 0.91276392, 0.13657492, 0.92052106,
       0.77946951, 0.75891633, 0.48093515, 0.32940674, 0.54554163,
       0.87571053, 0.94238917, 0.73737394, 0.6814116 , 0.40760534,
       0.92918891, 0.91940368, 0.44606532, 0.48156955, 0.6144183 ,
       0.00119437, 0.76334119, 0.57548316, 0.33383009, 0.57874188,
       0.71568749, 0.98334254, 0.8360796 , 0.47382776, 0.3875122 ,
       0.11307591, 0.68959514, 0.56093879, 0.92409373, 0.8158265 ,
       0.72277612, 0.59850381, 0.88703446, 0.14993859, 0.3147261 ,
       0.8420984 , 0.5004054 , 0.86527378, 0.91431883, 0.96184968,
       0.82108623, 0.45778551, 0.29461674, 0.43669592, 0.55149609,
       0.39063438, 0.91869867, 0.92123922, 0.96379732, 0.83029221,
       0.07872357, 0.9989901 , 0.42847526, 0.72611705, 0.41277064,
       0.73242073, 0.44599389, 0.39221186, 0.81766079, 0.05454629,
       0.65195847, 0.04037902, 0.55689709, 0.31981706, 0.64600909,
       0.22857647, 0.51444837, 0.97961528, 0.78661957, 0.10476436,
       0.91228785, 0.22009317, 0.14552296, 0.6829325 , 0.70514304,
       0.00846527, 0.99524219, 0.61170139, 0.99031857, 0.19715238,
       0.6625341 , 0.59040032, 0.07282124, 0.71483435, 0.79232195,
       0.37074898, 0.15166596, 0.58093124, 0.07579094, 0.92073175,
       0.11660039, 0.42612881, 0.08043557, 0.90730722, 0.08348026,
       0.83106153, 0.37647297, 0.67470312, 0.49734641, 0.24830343,
       0.74090055, 0.07596855, 0.10423315, 0.07862876, 0.54288963,
       0.58670473, 0.19974222, 0.37687389, 0.6566527 , 0.57453603,
       0.45870722, 0.86208546, 0.67515615, 0.55773363, 0.7815136 ,
       0.78326452, 0.622227  , 0.27170477, 0.08671933, 0.61608255,
       0.37744872, 0.52337843, 0.15597287, 0.02948078, 0.49580294,
       0.85850272, 0.01457632, 0.84153932, 0.15028721, 0.53318608,
       0.67621671, 0.21122413, 0.43061096, 0.45193328, 0.45296934,
       0.0468922 , 0.2617216 , 0.68222727, 0.26334954, 0.15452841,
       0.09327719, 0.71504563, 0.65438621, 0.66826534, 0.61609034,
       0.65065013, 0.06309161, 0.34017486, 0.36087162, 0.81087226,
       0.7941707 , 0.4247745 , 0.72647975, 0.09417614, 0.82311513,
       0.93013106, 0.3725906 , 0.81337464, 0.36387862, 0.24249598,
       0.48793974, 0.26721491, 0.50485939, 0.75520119, 0.93593211,
       0.78982056, 0.799012  , 0.1453655 , 0.1532196 , 0.67307922,
       0.49413483, 0.48325773, 0.21848947, 0.36781122, 0.03042063,
       0.11595877, 0.79885763, 0.68816048, 0.35909146, 0.25120332,
       0.69117279, 0.63064992, 0.86629828, 0.96058768, 0.191786  ,
       0.69414154, 0.13654674, 0.4421875 , 0.14566114, 0.7331853 ,
       0.00572229, 0.38667755, 0.0314077 , 0.74224248, 0.88882296,
       0.44558789, 0.49839254, 0.84054874, 0.41060816, 0.54339571,
       0.40479758, 0.40777542, 0.74450119, 0.33751902, 0.14658773,
       0.61624444, 0.26312182, 0.23694024, 0.45095373, 0.62750092,
       0.26252685, 0.83431185, 0.43994137, 0.20652071, 0.85815201,
       0.41021953, 0.98948167, 0.01235645, 0.30145693, 0.88128533,
       0.50023651, 0.41654185, 0.49673172, 0.72352496, 0.39155676,
       0.60256925, 0.33936848, 0.61921511, 0.04506715, 0.12221287,
       0.83664422, 0.33539241, 0.0584909 , 0.6299169 , 0.7580944 ,
       0.88465792, 0.13048787, 0.16618732, 0.63563293, 0.02319963,
       0.96009177, 0.34890244, 0.91765202, 0.50151353, 0.2693654 ,
       0.61663253, 0.02573192, 0.7976668 , 0.37218978, 0.38298478,
       0.12677609, 0.67487808, 0.76749521, 0.08682265, 0.4345184 ,
       0.50084414, 0.67831401, 0.25366415, 0.52513431, 0.46975415,
       0.65594109, 0.69997051, 0.34425643, 0.54809166, 0.07105809,
       0.80113792, 0.30485678, 0.54098876, 0.25378108, 0.86200877,
       0.94916089, 0.15698781, 0.68563042, 0.65778811, 0.16191352,
       0.45275949, 0.60286823, 0.67158652, 0.55092876, 0.5824463 ,
       0.28949267, 0.37623475, 0.18287293, 0.12314677, 0.87321853,
       0.12199479, 0.39552722, 0.13624634, 0.85782232, 0.41925175,
       0.37877766, 0.38369578, 0.47026445, 0.6605623 , 0.12152419,
       0.72217647, 0.85804358, 0.56556847, 0.21362432, 0.52766331,
       0.29718537, 0.69662702, 0.20317937, 0.44310885, 0.65695919,
       0.14976949, 0.25064863, 0.66377401, 0.77292477, 0.43030982,
       0.32158281, 0.10794018, 0.37106817, 0.93660895, 0.65588544,
       0.68696815, 0.22700455, 0.84799087, 0.24174969, 0.66029658,
       0.17017411, 0.22893554, 0.36974402, 0.51785756, 0.82372433,
       0.47853658, 0.97530247, 0.53240194, 0.57595122, 0.05053595,
       0.65011882, 0.80298336, 0.71700968, 0.26586235, 0.88553196,
       0.79716614, 0.27641222, 0.74531709, 0.61987692, 0.62019125,
       0.0242781 , 0.53936889, 0.79910349, 0.85459765, 0.82614354,
       0.02251816, 0.51228045, 0.20032218, 0.86535919, 0.85158294,
       0.40253511, 0.70218851, 0.3298249 , 0.62957546, 0.74519593,
       0.81505091, 0.49205969, 0.82395371, 0.46467611, 0.42715003,
       0.52581494, 0.1995365 , 0.31800307, 0.13627176, 0.97335739,
       0.07846658, 0.38170268, 0.28720123, 0.60935109, 0.71781759,
       0.21068224, 0.51859094, 0.48592777, 0.28912446, 0.2332444 ,
       0.82442701, 0.19067218, 0.91052415, 0.07226311, 0.86719756,
       0.01100593, 0.07525164, 0.23319023, 0.55321422, 0.05997964,
       0.02023286, 0.81377244, 0.31164153, 0.97603772, 0.45206254]), array([0.742799  , 0.05650018, 0.16591062, 0.96213596, 0.75600969,
       0.71081189, 0.03707629, 0.57088595, 0.94588224, 0.18979113,
       0.13064273, 0.95908897, 0.20901628, 0.55132767, 0.79443261,
       0.21685824, 0.14203321, 0.61252908, 0.12046353, 0.34236829,
       0.89877602, 0.89159338, 0.76150219, 0.21871476, 0.1444067 ,
       0.68189818, 0.22545631, 0.22454672, 0.30688442, 0.20588462,
       0.94463711, 0.79949306, 0.25924857, 0.77580293, 0.71617205,
       0.94648976, 0.07001281, 0.89912559, 0.73123154, 0.50137696,
       0.70216087, 0.97789426, 0.02885545, 0.78235487, 0.02978809,
       0.08301925, 0.37523113, 0.91429602, 0.16374197, 0.75212796,
       0.77831043, 0.56779222, 0.6011919 , 0.70109642, 0.69097068,
       0.43874538, 0.26890188, 0.27029053, 0.58352188, 0.94712342,
       0.66248006, 0.25918803, 0.52887157, 0.08958414, 0.00721149,
       0.74414416, 0.66964708, 0.05746238, 0.51754333, 0.40292822,
       0.06214755, 0.04662947, 0.53400793, 0.88017994, 0.25270341,
       0.47133003, 0.40856369, 0.10163111, 0.40147896, 0.55643358,
       0.72244465, 0.35218662, 0.62508532, 0.99106873, 0.97495238,
       0.26517163, 0.81352859, 0.31698329, 0.17502409, 0.71996539,
       0.06639817, 0.87811014, 0.07533832, 0.94815432, 0.45099466,
       0.45711922, 0.98288909, 0.6411488 , 0.71195733, 0.55676486,
       0.27272831, 0.4213604 , 0.24581544, 0.61388601, 0.18742658,
       0.47293332, 0.26943761, 0.50068319, 0.64214986, 0.16219649,
       0.40999746, 0.16167312, 0.24720138, 0.81164139, 0.23351023,
       0.62570822, 0.09236487, 0.8700575 , 0.43823355, 0.73154926,
       0.01147486, 0.99880855, 0.14177983, 0.87857438, 0.63084226,
       0.81036613, 0.18725931, 0.15679653, 0.53199782, 0.16113527,
       0.68760102, 0.04404714, 0.90641791, 0.47785627, 0.15208477,
       0.94383625, 0.80699385, 0.3254388 , 0.61864923, 0.60762368,
       0.70711191, 0.82337591, 0.24100887, 0.8747339 , 0.03040215,
       0.46196142, 0.35604828, 0.7359062 , 0.21239998, 0.35030533,
       0.99086752, 0.35813569, 0.10051043, 0.6224377 , 0.39683491,
       0.95636923, 0.11117494, 0.93004127, 0.34364164, 0.75192986,
       0.78098584, 0.67675201, 0.75331411, 0.74942168, 0.98868783,
       0.71602126, 0.45026536, 0.07227921, 0.47287863, 0.10775808,
       0.98297225, 0.58810802, 0.435564  , 0.32166001, 0.49364677,
       0.65410388, 0.98954172, 0.85886716, 0.1568135 , 0.0768353 ,
       0.07666214, 0.63035261, 0.52327261, 0.52749075, 0.56641201,
       0.81095289, 0.75330622, 0.07208369, 0.25639778, 0.29499131,
       0.33017637, 0.22140923, 0.75040635, 0.36249938, 0.69628945,
       0.13378408, 0.01658895, 0.67786248, 0.22320662, 0.61158267,
       0.76787625, 0.40973404, 0.12246753, 0.41130248, 0.359422  ,
       0.2680039 , 0.62843593, 0.41642175, 0.69520407, 0.26140255,
       0.32011769, 0.23712004, 0.17153951, 0.91814718, 0.09054535,
       0.66072103, 0.88233215, 0.48024656, 0.92960655, 0.27370304,
       0.97974125, 0.32793705, 0.32582533, 0.25731157, 0.71506519,
       0.3805918 , 0.82123317, 0.5726395 , 0.91852369, 0.54964222,
       0.23733989, 0.60942696, 0.52117176, 0.41501385, 0.53254502,
       0.85763387, 0.51852184, 0.04932401, 0.58233129, 0.33773545,
       0.02593784, 0.12977497, 0.99714307, 0.64803954, 0.64211175,
       0.15795408, 0.46278205, 0.99778494, 0.90978463, 0.58975623,
       0.94217914, 0.13408145, 0.77541988, 0.17643085, 0.76504255,
       0.861878  , 0.01961792, 0.41976132, 0.2805271 , 0.66295539,
       0.31490068, 0.29630256, 0.30301706, 0.3565814 , 0.56553092,
       0.41859424, 0.2376263 , 0.98777231, 0.84448535, 0.02216948,
       0.74612451, 0.40326434, 0.97957822, 0.76088984, 0.49641993,
       0.57452092, 0.52913528, 0.55623833, 0.13578868, 0.75462478,
       0.93740481, 0.14429972, 0.76312564, 0.70935746, 0.44944594,
       0.602688  , 0.23856973, 0.22235036, 0.5358992 , 0.24582266,
       0.96622829, 0.11132935, 0.5571711 , 0.69552763, 0.41237291,
       0.66560933, 0.99838413, 0.56050306, 0.22789144, 0.78547391,
       0.98170785, 0.08918567, 0.97420525, 0.44704994, 0.55317018,
       0.23490806, 0.09309682, 0.13066509, 0.85207652, 0.06771402,
       0.22047866, 0.97958453, 0.02379139, 0.7458359 , 0.55746302,
       0.53583963, 0.05212908, 0.4467129 , 0.69016773, 0.11791125,
       0.03341974, 0.37881724, 0.42433631, 0.74851114, 0.15647292,
       0.22508935, 0.09297231, 0.05577392, 0.64510219, 0.74596826,
       0.53411826, 0.84677275, 0.42530845, 0.21552998, 0.10334065,
       0.23192715, 0.25667834, 0.99736553, 0.68369741, 0.38058265,
       0.89813018, 0.08851342, 0.8145462 , 0.99194189, 0.46966254,
       0.36551382, 0.30821417, 0.28809533, 0.28031716, 0.12011305,
       0.95040951, 0.67095842, 0.12449628, 0.19123704, 0.16772192,
       0.34633794, 0.56330903, 0.05000093, 0.25709952, 0.78832332,
       0.21680548, 0.03812038, 0.4235161 , 0.48001435, 0.60067637,
       0.62457214, 0.16334788, 0.30617291, 0.58602606, 0.98577478,
       0.50927894, 0.27552796, 0.15742939, 0.89981919, 0.38238024,
       0.16448553, 0.74413126, 0.93084299, 0.14764456, 0.7937587 ,
       0.56994602, 0.39248209, 0.99185751, 0.83404826, 0.31440838,
       0.94242761, 0.85656035, 0.26137353, 0.55825528, 0.56284583,
       0.9555784 , 0.87945375, 0.16233948, 0.04065307, 0.37913868,
       0.80283731, 0.64219851, 0.85524523, 0.24447887, 0.18931386,
       0.39913926, 0.96218182, 0.77950266, 0.05038255, 0.87629468,
       0.23511222, 0.34189998, 0.7510825 , 0.802755  , 0.0436096 ,
       0.37917083, 0.99158724, 0.7761031 , 0.96831685, 0.83699689,
       0.87486738, 0.06309302, 0.51654308, 0.69503648, 0.93197056,
       0.34034453, 0.59978876, 0.33910708, 0.81815479, 0.68437824,
       0.50805906, 0.77094281, 0.39957062, 0.64129972, 0.16906654,
       0.63899207, 0.53656024, 0.07559315, 0.82211434, 0.84032088,
       0.18753426, 0.17074452, 0.41695857, 0.07136453, 0.4569654 ,
       0.50835008, 0.76496039, 0.10427161, 0.07036607, 0.0379661 ,
       0.48735399, 0.23526015, 0.38478874, 0.41968751, 0.11448125,
       0.57852887, 0.83209744, 0.50570953, 0.29554967, 0.60102851,
       0.20228256, 0.28118221, 0.15860174, 0.63701282, 0.10880045,
       0.92273449, 0.78901632, 0.68610733, 0.99584685, 0.12180987,
       0.69069535, 0.45716947, 0.66208259, 0.00981998, 0.14329666,
       0.25318993, 0.45204016, 0.83722366, 0.48657775, 0.69375837,
       0.14950266, 0.46763445, 0.78237397, 0.07906788, 0.58499443,
       0.36677888, 0.68513395, 0.53555743, 0.37818733, 0.44752982,
       0.06294983, 0.40916138, 0.05798274, 0.45128459, 0.52224107,
       0.70586201, 0.15307423, 0.3593413 , 0.18475684, 0.14589731,
       0.64893334, 0.20320137, 0.78287823, 0.47972546, 0.41765279,
       0.69726837, 0.72744618, 0.75581647, 0.2642107 , 0.59472128,
       0.86346671, 0.25922476, 0.95681021, 0.95958907, 0.14255813,
       0.29526528, 0.60001328, 0.59874143, 0.57931706, 0.75932178,
       0.02721723, 0.74722987, 0.16950649, 0.30590517, 0.29925072,
       0.31828974, 0.5011658 , 0.97599977, 0.99415104, 0.63611763,
       0.2015541 , 0.54646878, 0.62393539, 0.27346324, 0.09586048,
       0.43374722, 0.99242859, 0.34521612, 0.86200523, 0.55271349,
       0.17771346, 0.34802037, 0.40680113, 0.93003984, 0.39989935,
       0.18288272, 0.42216939, 0.54821264, 0.85389613, 0.14542653,
       0.66203703, 0.49203916, 0.13875155, 0.7465636 , 0.11706442,
       0.28031002, 0.8509405 , 0.16364877, 0.33383887, 0.13429274,
       0.48240239, 0.84799361, 0.7061887 , 0.22443624, 0.46904939,
       0.59504747, 0.92212865, 0.87148467, 0.52202795, 0.50360172,
       0.7685611 , 0.45314253, 0.33581904, 0.20182134, 0.35287929,
       0.58456276, 0.52021718, 0.21949744, 0.28063707, 0.00333794,
       0.33261873, 0.63732078, 0.32765438, 0.19320548, 0.12299008,
       0.67115155, 0.40211212, 0.31207832, 0.98085678, 0.02301777,
       0.32022265, 0.12099506, 0.71612022, 0.71935516, 0.68042444,
       0.8753847 , 0.62255723, 0.19155092, 0.75102082, 0.7914964 ,
       0.02104248, 0.38865875, 0.26458064, 0.48672942, 0.3616117 ,
       0.45748424, 0.00992146, 0.39486394, 0.68284501, 0.14931109,
       0.88308469, 0.50497543, 0.17341932, 0.05725277, 0.22247833,
       0.84207836, 0.3757818 , 0.47146215, 0.87121274, 0.47538119,
       0.28846186, 0.00917188, 0.37958291, 0.04045401, 0.33737979,
       0.7350383 , 0.34024155, 0.11665482, 0.71898422, 0.59992169]), array([9.51431658e-01, 9.93931738e-01, 1.85406588e-01, 5.72481262e-01,
       9.18358049e-01, 5.12093028e-01, 9.75961579e-01, 4.14219814e-01,
       5.68235035e-01, 7.73320258e-01, 7.94884342e-01, 6.33646212e-01,
       8.17662035e-01, 3.79285311e-01, 7.16654318e-01, 8.77973801e-01,
       6.69910874e-01, 9.17812506e-01, 1.52238314e-01, 5.12891843e-01,
       4.39181339e-02, 1.30810070e-02, 3.73583485e-01, 1.46057578e-01,
